Account Number,Legal Name,Owner First Name,Owner Middle Initial,Owner Last Name,Suffix,Legal Entity Owner,Title,Has Website,Social Media Presence,Marketplace Usage,Payment Digital Adoption,Active Social Media Channels,Social Media Posting Frequency,Year Started Digital Adoption,POS (Point of Sales) Usage,Online Ads Usage,E-Wallet Acceptance,Business Size,Monthly Revenue,Number of Employees,Location Type,Formalization Status,Willingness to Develop
ACC00105,Toko Jaya,John,B,Johnson,Sr.,UD Sentosa,Manager,Tidak,Ya,Ya,Ya,WhatsApp,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Tidak,Small,5-15 Juta,3-5 Orang,Rumah,Formal,Tidak Bersedia
ACC00106,UMKM Sejahtera,Ella,,Brown,,CV Sentosa,CEO,Tidak,Ya,Ya,Ya,Instagram,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Micro,>30 Juta,1-2 Orang,Rumah,Formal,Bersedia
ACC00107,UMKM Mandiri,Ella,A,Williams,,UD Bersama,President,Ya,Ya,Tidak,Tidak,TikTok,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Toko,Informal,Bersedia
ACC00108,Usaha Sejahtera,Charlie,D,Martinez,,CV Abadi,Manager,Ya,Tidak,Tidak,Ya,Instagram,Setiap Hari,2019-2021,Tidak,Ya,Ya,Medium,5-15 Juta,1-2 Orang,Online-Only,Informal,Bersedia
ACC00109,Toko Maju,Lucy,D,Martinez,,UD Sentosa,President,Tidak,Ya,Tidak,Tidak,WhatsApp,Beberapa Kali Seminggu,2015-2018,Tidak,Tidak,Tidak,Micro,5-15 Juta,1-2 Orang,Online-Only,Formal,Bersedia
ACC00110,Warung Sejahtera,Alice,B,Miller,Sr.,UD Bersama,Owner,Ya,Tidak,Ya,Ya,Instagram,Beberapa Kali Seminggu,2015-2018,Ya,Ya,Ya,Medium,<5 Juta,>10 Orang,Toko,Formal,Tidak Bersedia
ACC00111,Toko Mandiri,Eve,B,Davis,III,CV Makmur,Owner,Ya,Ya,Tidak,Ya,Tidak Ada,Setiap Hari,2015-2018,Ya,Tidak,Tidak,Small,5-15 Juta,>10 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC00112,Kios Mandiri,David,A,Rodriguez,,PT Makmur,Manager,Tidak,Ya,Tidak,Ya,Instagram,Jarang,2022-Sekarang,Tidak,Ya,Tidak,Micro,15-30 Juta,>10 Orang,Toko,Dalam Proses,Bersedia
ACC00113,UMKM Mandiri,Eve,D,Brown,Jr.,Perorangan Bersama,President,Tidak,Tidak,Ya,Ya,Tidak Ada,Jarang,Belum Mengadopsi,Ya,Ya,Ya,Small,15-30 Juta,6-10 Orang,Pasar,Informal,Tidak Bersedia
ACC00114,Toko Mandiri,Eve,D,Jones,Jr.,CV Bersama,CEO,Tidak,Ya,Ya,Tidak,Facebook,Setiap Hari,<2015,Tidak,Tidak,Ya,Small,<5 Juta,1-2 Orang,Toko,Informal,Tidak Bersedia
ACC00115,Kios Berkah,Lucy,A,Brown,Sr.,PT Makmur,Director,Tidak,Tidak,Tidak,Ya,TikTok,Setiap Hari,<2015,Tidak,Ya,Tidak,Micro,<5 Juta,1-2 Orang,Online-Only,Formal,Tidak Bersedia
ACC00116,Usaha Mandiri,John,C,Garcia,Jr.,PT Sentosa,Manager,Ya,Ya,Ya,Ya,Instagram,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Tidak,Micro,5-15 Juta,>10 Orang,Toko,Dalam Proses,Bersedia
ACC00117,Kios Mandiri,David,D,Rodriguez,Sr.,CV Makmur,Manager,Tidak,Tidak,Ya,Tidak,Facebook,Tidak Pernah,2022-Sekarang,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Rumah,Formal,Bersedia
ACC00118,Toko Sejahtera,Bob,C,Garcia,III,PT Bersama,CEO,Ya,Ya,Ya,Tidak,WhatsApp,Beberapa Kali Sebulan,2015-2018,Tidak,Ya,Tidak,Micro,<5 Juta,>10 Orang,Pasar,Formal,Tidak Bersedia
ACC00119,UMKM Jaya,Eve,C,Martinez,Jr.,Perorangan Sentosa,CEO,Tidak,Ya,Tidak,Tidak,Tidak Ada,Beberapa Kali Sebulan,2019-2021,Ya,Ya,Ya,Micro,>30 Juta,>10 Orang,Toko,Informal,Bersedia
ACC00120,UMKM Mandiri,David,D,Martinez,,PT Sentosa,Director,Ya,Ya,Tidak,Tidak,Instagram,Tidak Pernah,2022-Sekarang,Ya,Ya,Ya,Micro,5-15 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC00121,Warung Berkah,Jane,B,Johnson,,PT Bersama,Owner,Tidak,Ya,Tidak,Tidak,Facebook,Beberapa Kali Seminggu,2015-2018,Tidak,Tidak,Ya,Medium,<5 Juta,6-10 Orang,Pasar,Formal,Bersedia
ACC00122,UMKM Jaya,Eve,,Martinez,Sr.,PT Utama,Director,Tidak,Ya,Tidak,Tidak,Facebook,Tidak Pernah,<2015,Tidak,Tidak,Tidak,Micro,5-15 Juta,3-5 Orang,Toko,Formal,Bersedia
ACC00123,Usaha Jaya,David,A,Davis,,CV Bersama,Owner,Tidak,Tidak,Tidak,Tidak,TikTok,Beberapa Kali Seminggu,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,<5 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC00124,Toko Maju,Alice,C,Davis,,Perorangan Abadi,Owner,Tidak,Ya,Tidak,Tidak,WhatsApp,Tidak Pernah,Belum Mengadopsi,Tidak,Ya,Ya,Small,<5 Juta,3-5 Orang,Rumah,Formal,Bersedia
ACC00125,Warung Jaya,Jane,C,Miller,Jr.,UD Utama,President,Tidak,Ya,Ya,Tidak,TikTok,Beberapa Kali Seminggu,2015-2018,Tidak,Tidak,Ya,Medium,15-30 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC00126,Usaha Berkah,Tom,C,Brown,Jr.,Perorangan Abadi,Owner,Ya,Ya,Tidak,Ya,Instagram,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Micro,>30 Juta,1-2 Orang,Rumah,Dalam Proses,Bersedia
ACC00127,Usaha Berkah,John,B,Rodriguez,Sr.,CV Bersama,Director,Ya,Tidak,Ya,Ya,WhatsApp,Jarang,2015-2018,Tidak,Ya,Ya,Small,<5 Juta,>10 Orang,Pasar,Informal,Bersedia
ACC00128,Kios Mandiri,Charlie,D,Garcia,III,UD Makmur,President,Tidak,Tidak,Tidak,Tidak,Instagram,Tidak Pernah,2022-Sekarang,Tidak,Ya,Ya,Medium,5-15 Juta,6-10 Orang,Toko,Formal,Tidak Bersedia
ACC00129,Warung Berkah,Bob,D,Rodriguez,Jr.,CV Abadi,CEO,Tidak,Ya,Tidak,Ya,Tidak Ada,Setiap Hari,<2015,Tidak,Ya,Ya,Small,<5 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC00130,Toko Sejahtera,Charlie,C,Miller,,Perorangan Makmur,Director,Tidak,Ya,Ya,Tidak,Instagram,Jarang,Belum Mengadopsi,Tidak,Tidak,Tidak,Small,5-15 Juta,>10 Orang,Pasar,Dalam Proses,Bersedia
ACC00131,Usaha Jaya,Bob,D,Martinez,III,CV Bersama,CEO,Tidak,Tidak,Tidak,Ya,WhatsApp,Tidak Pernah,2022-Sekarang,Tidak,Tidak,Ya,Small,15-30 Juta,>10 Orang,Toko,Informal,Bersedia
ACC00132,Kios Berkah,John,D,Williams,III,Perorangan Makmur,Director,Ya,Ya,Tidak,Ya,Instagram,Tidak Pernah,<2015,Tidak,Ya,Ya,Small,<5 Juta,3-5 Orang,Online-Only,Informal,Bersedia
ACC00133,Kios Sejahtera,David,D,Williams,III,CV Utama,Manager,Ya,Ya,Tidak,Tidak,TikTok,Jarang,2019-2021,Tidak,Tidak,Ya,Medium,>30 Juta,1-2 Orang,Toko,Dalam Proses,Bersedia
ACC00134,Warung Jaya,Charlie,C,Garcia,III,Perorangan Bersama,President,Ya,Ya,Tidak,Ya,Facebook,Tidak Pernah,2015-2018,Ya,Tidak,Ya,Micro,<5 Juta,6-10 Orang,Toko,Formal,Bersedia
ACC00135,Kios Berkah,Jane,D,Jones,,CV Abadi,Owner,Ya,Ya,Ya,Tidak,Instagram,Setiap Hari,2022-Sekarang,Tidak,Tidak,Ya,Medium,<5 Juta,>10 Orang,Rumah,Formal,Bersedia
ACC00136,UMKM Jaya,Tom,,Brown,Jr.,UD Bersama,CEO,Tidak,Ya,Ya,Ya,WhatsApp,Beberapa Kali Seminggu,2015-2018,Tidak,Ya,Tidak,Medium,5-15 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC00137,Usaha Jaya,Bob,D,Davis,III,PT Bersama,President,Ya,Ya,Tidak,Tidak,TikTok,Tidak Pernah,2015-2018,Tidak,Tidak,Ya,Medium,5-15 Juta,1-2 Orang,Pasar,Informal,Bersedia
ACC00138,Usaha Jaya,Ella,C,Miller,,CV Makmur,Owner,Tidak,Ya,Ya,Tidak,WhatsApp,Jarang,Belum Mengadopsi,Tidak,Ya,Tidak,Medium,5-15 Juta,>10 Orang,Online-Only,Formal,Bersedia
ACC00139,Usaha Maju,John,D,Brown,III,CV Sentosa,Manager,Ya,Ya,Tidak,Ya,Tidak Ada,Setiap Hari,2015-2018,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Online-Only,Informal,Tidak Bersedia
ACC00140,Warung Jaya,Bob,C,Miller,Jr.,UD Utama,Owner,Ya,Ya,Ya,Ya,Facebook,Setiap Hari,2019-2021,Ya,Tidak,Tidak,Small,>30 Juta,1-2 Orang,Pasar,Dalam Proses,Bersedia
ACC00141,UMKM Sejahtera,Ella,A,Miller,III,PT Utama,Owner,Ya,Ya,Ya,Tidak,TikTok,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,15-30 Juta,>10 Orang,Pasar,Dalam Proses,Bersedia
ACC00142,Usaha Sejahtera,John,D,Williams,Sr.,CV Makmur,Owner,Tidak,Ya,Ya,Tidak,Facebook,Beberapa Kali Sebulan,2015-2018,Tidak,Tidak,Ya,Small,>30 Juta,1-2 Orang,Online-Only,Formal,Tidak Bersedia
ACC00143,Kios Sejahtera,Ella,,Rodriguez,III,PT Bersama,CEO,Ya,Ya,Ya,Tidak,Instagram,Jarang,2019-2021,Tidak,Tidak,Tidak,Medium,>30 Juta,>10 Orang,Toko,Informal,Bersedia
ACC00144,Kios Sejahtera,Alice,B,Davis,III,CV Abadi,President,Tidak,Ya,Ya,Ya,Facebook,Setiap Hari,2022-Sekarang,Ya,Tidak,Tidak,Medium,15-30 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC00145,Warung Maju,John,,Johnson,,Perorangan Makmur,Manager,Ya,Ya,Tidak,Tidak,Instagram,Jarang,<2015,Tidak,Tidak,Ya,Micro,15-30 Juta,6-10 Orang,Toko,Informal,Bersedia
ACC00146,Kios Maju,John,D,Johnson,,PT Utama,Director,Ya,Ya,Ya,Tidak,TikTok,Tidak Pernah,2019-2021,Ya,Tidak,Tidak,Micro,<5 Juta,1-2 Orang,Pasar,Informal,Bersedia
ACC00147,UMKM Mandiri,Lucy,A,Davis,Jr.,Perorangan Makmur,CEO,Tidak,Ya,Ya,Tidak,WhatsApp,Tidak Pernah,2022-Sekarang,Ya,Tidak,Ya,Micro,<5 Juta,3-5 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC00148,Warung Maju,Eve,B,Johnson,Jr.,Perorangan Utama,Owner,Ya,Tidak,Ya,Tidak,TikTok,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Tidak,Micro,5-15 Juta,6-10 Orang,Online-Only,Informal,Tidak Bersedia
ACC00149,Toko Berkah,Alice,D,Miller,Sr.,UD Abadi,CEO,Tidak,Ya,Tidak,Ya,WhatsApp,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Ya,Tidak,Medium,5-15 Juta,6-10 Orang,Toko,Formal,Bersedia
ACC00150,Toko Maju,Eve,,Garcia,III,CV Makmur,Owner,Tidak,Tidak,Ya,Ya,WhatsApp,Tidak Pernah,<2015,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Online-Only,Informal,Bersedia
ACC00151,Warung Mandiri,John,D,Brown,III,PT Utama,Director,Tidak,Ya,Tidak,Tidak,Facebook,Beberapa Kali Seminggu,2015-2018,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC00152,Warung Mandiri,Charlie,B,Garcia,,PT Abadi,President,Tidak,Ya,Ya,Ya,WhatsApp,Beberapa Kali Seminggu,2015-2018,Ya,Ya,Tidak,Small,>30 Juta,3-5 Orang,Online-Only,Formal,Tidak Bersedia
ACC00153,Kios Berkah,John,D,Martinez,Sr.,Perorangan Makmur,Director,Tidak,Ya,Tidak,Ya,Tidak Ada,Setiap Hari,2015-2018,Tidak,Tidak,Ya,Medium,>30 Juta,6-10 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC00154,Warung Sejahtera,Alice,,Garcia,,CV Bersama,Director,Tidak,Tidak,Ya,Tidak,Tidak Ada,Beberapa Kali Sebulan,2019-2021,Tidak,Tidak,Tidak,Medium,>30 Juta,>10 Orang,Online-Only,Formal,Bersedia
ACC00155,Kios Mandiri,Tom,B,Garcia,,UD Utama,President,Tidak,Ya,Ya,Ya,Facebook,Setiap Hari,<2015,Tidak,Tidak,Tidak,Micro,15-30 Juta,3-5 Orang,Toko,Formal,Bersedia
ACC00156,Warung Berkah,Charlie,B,Brown,Sr.,CV Utama,Owner,Ya,Ya,Ya,Tidak,Facebook,Jarang,Belum Mengadopsi,Tidak,Tidak,Ya,Small,<5 Juta,1-2 Orang,Rumah,Informal,Tidak Bersedia
ACC00157,Warung Berkah,Tom,B,Martinez,III,UD Bersama,Owner,Ya,Ya,Tidak,Ya,TikTok,Tidak Pernah,<2015,Tidak,Ya,Ya,Micro,15-30 Juta,1-2 Orang,Toko,Dalam Proses,Bersedia
ACC00158,Usaha Jaya,David,C,Jones,Jr.,Perorangan Abadi,President,Ya,Ya,Tidak,Tidak,Tidak Ada,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,>30 Juta,3-5 Orang,Pasar,Informal,Bersedia
ACC00159,Kios Sejahtera,Lucy,B,Garcia,,UD Makmur,President,Ya,Ya,Tidak,Tidak,Tidak Ada,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Ya,Small,5-15 Juta,1-2 Orang,Online-Only,Informal,Tidak Bersedia
ACC00160,UMKM Berkah,Charlie,A,Smith,,Perorangan Sentosa,Manager,Ya,Ya,Tidak,Tidak,WhatsApp,Setiap Hari,2015-2018,Ya,Tidak,Tidak,Medium,15-30 Juta,1-2 Orang,Toko,Formal,Tidak Bersedia
ACC00161,UMKM Maju,Ella,C,Miller,Jr.,CV Sentosa,President,Tidak,Ya,Ya,Ya,TikTok,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Tidak,Micro,15-30 Juta,6-10 Orang,Online-Only,Informal,Tidak Bersedia
ACC00162,Kios Mandiri,David,,Martinez,Jr.,Perorangan Utama,Owner,Tidak,Tidak,Ya,Ya,TikTok,Jarang,2015-2018,Tidak,Tidak,Ya,Micro,5-15 Juta,6-10 Orang,Pasar,Formal,Tidak Bersedia
ACC00163,Toko Maju,David,C,Rodriguez,,CV Utama,Manager,Tidak,Ya,Tidak,Tidak,TikTok,Setiap Hari,<2015,Tidak,Tidak,Tidak,Medium,15-30 Juta,1-2 Orang,Rumah,Formal,Tidak Bersedia
ACC00164,UMKM Maju,David,A,Martinez,Jr.,CV Bersama,Manager,Ya,Ya,Tidak,Tidak,Instagram,Jarang,2015-2018,Tidak,Ya,Ya,Small,15-30 Juta,1-2 Orang,Rumah,Formal,Bersedia
ACC00165,Toko Jaya,Ella,B,Garcia,,UD Makmur,Manager,Ya,Tidak,Ya,Ya,WhatsApp,Setiap Hari,2015-2018,Ya,Tidak,Ya,Small,5-15 Juta,3-5 Orang,Toko,Informal,Tidak Bersedia
ACC00166,Toko Sejahtera,Alice,B,Rodriguez,,PT Makmur,President,Tidak,Ya,Tidak,Ya,Facebook,Beberapa Kali Sebulan,2019-2021,Tidak,Tidak,Ya,Small,5-15 Juta,6-10 Orang,Online-Only,Informal,Bersedia
ACC00167,UMKM Jaya,Jane,B,Williams,Sr.,Perorangan Bersama,CEO,Tidak,Ya,Ya,Ya,TikTok,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Tidak,Micro,15-30 Juta,3-5 Orang,Toko,Formal,Bersedia
ACC00168,Kios Mandiri,Bob,B,Martinez,Jr.,UD Makmur,CEO,Tidak,Ya,Tidak,Ya,WhatsApp,Jarang,2019-2021,Tidak,Tidak,Ya,Small,5-15 Juta,6-10 Orang,Toko,Formal,Bersedia
ACC00169,Toko Mandiri,Alice,A,Jones,Sr.,CV Abadi,Director,Ya,Ya,Tidak,Tidak,WhatsApp,Tidak Pernah,<2015,Tidak,Ya,Tidak,Small,<5 Juta,3-5 Orang,Pasar,Formal,Bersedia
ACC00170,Warung Berkah,Charlie,C,Rodriguez,,PT Makmur,Manager,Tidak,Ya,Ya,Tidak,WhatsApp,Tidak Pernah,2022-Sekarang,Tidak,Tidak,Tidak,Small,5-15 Juta,>10 Orang,Pasar,Informal,Bersedia
ACC00171,Kios Sejahtera,Bob,D,Miller,Sr.,CV Makmur,President,Tidak,Ya,Ya,Tidak,Tidak Ada,Setiap Hari,2022-Sekarang,Ya,Tidak,Tidak,Micro,>30 Juta,3-5 Orang,Toko,Informal,Bersedia
ACC00172,Usaha Mandiri,David,C,Brown,Jr.,UD Utama,President,Tidak,Ya,Tidak,Ya,Facebook,Setiap Hari,2015-2018,Ya,Tidak,Ya,Medium,15-30 Juta,>10 Orang,Toko,Informal,Bersedia
ACC00173,UMKM Jaya,Jane,,Smith,,PT Makmur,Manager,Ya,Tidak,Ya,Tidak,TikTok,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Micro,5-15 Juta,1-2 Orang,Pasar,Formal,Bersedia
ACC00174,Warung Mandiri,Lucy,,Martinez,Sr.,CV Sentosa,President,Tidak,Tidak,Ya,Tidak,Facebook,Beberapa Kali Seminggu,2019-2021,Tidak,Tidak,Tidak,Micro,<5 Juta,6-10 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC00175,UMKM Sejahtera,Alice,D,Martinez,Sr.,Perorangan Makmur,Director,Ya,Tidak,Ya,Ya,Facebook,Beberapa Kali Seminggu,2015-2018,Tidak,Tidak,Tidak,Medium,5-15 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC00176,UMKM Sejahtera,Alice,B,Davis,Sr.,UD Abadi,Owner,Ya,Tidak,Ya,Ya,Tidak Ada,Tidak Pernah,2015-2018,Tidak,Tidak,Tidak,Small,>30 Juta,>10 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC00177,Usaha Maju,Ella,B,Williams,III,CV Sentosa,Manager,Tidak,Tidak,Ya,Tidak,Facebook,Beberapa Kali Seminggu,Belum Mengadopsi,Ya,Tidak,Ya,Small,>30 Juta,6-10 Orang,Online-Only,Formal,Tidak Bersedia
ACC00178,Kios Mandiri,Bob,C,Rodriguez,III,CV Bersama,Manager,Tidak,Ya,Tidak,Tidak,Facebook,Beberapa Kali Sebulan,2015-2018,Tidak,Tidak,Tidak,Small,15-30 Juta,>10 Orang,Pasar,Formal,Bersedia
ACC00179,Toko Jaya,Alice,A,Garcia,Sr.,UD Bersama,President,Ya,Ya,Tidak,Tidak,WhatsApp,Setiap Hari,2022-Sekarang,Tidak,Ya,Ya,Small,<5 Juta,>10 Orang,Rumah,Dalam Proses,Bersedia
ACC00180,Toko Jaya,Alice,D,Garcia,Jr.,CV Utama,Director,Tidak,Ya,Tidak,Tidak,WhatsApp,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,<5 Juta,3-5 Orang,Pasar,Dalam Proses,Bersedia
ACC00181,Warung Mandiri,Ella,C,Jones,Sr.,PT Abadi,Manager,Tidak,Ya,Ya,Ya,TikTok,Setiap Hari,2019-2021,Tidak,Tidak,Ya,Medium,<5 Juta,3-5 Orang,Online-Only,Dalam Proses,Bersedia
ACC00182,Toko Mandiri,Charlie,B,Johnson,III,PT Bersama,Director,Tidak,Ya,Tidak,Ya,Instagram,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Ya,Micro,15-30 Juta,3-5 Orang,Toko,Informal,Bersedia
ACC00183,Usaha Sejahtera,Alice,,Davis,Jr.,PT Bersama,Owner,Tidak,Ya,Tidak,Ya,TikTok,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Tidak,Small,5-15 Juta,3-5 Orang,Rumah,Formal,Bersedia
ACC00184,UMKM Maju,Lucy,C,Martinez,Sr.,CV Utama,Director,Ya,Tidak,Tidak,Tidak,TikTok,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Micro,<5 Juta,>10 Orang,Online-Only,Informal,Bersedia
ACC00185,Toko Sejahtera,Tom,B,Brown,,PT Bersama,Manager,Tidak,Ya,Ya,Tidak,WhatsApp,Jarang,2019-2021,Tidak,Tidak,Tidak,Small,5-15 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC00186,Usaha Mandiri,John,,Martinez,,PT Makmur,Owner,Ya,Ya,Ya,Tidak,Facebook,Tidak Pernah,Belum Mengadopsi,Ya,Tidak,Ya,Medium,5-15 Juta,>10 Orang,Toko,Formal,Tidak Bersedia
ACC00187,Warung Sejahtera,Jane,D,Jones,,PT Sentosa,Director,Tidak,Ya,Ya,Ya,Tidak Ada,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,>30 Juta,6-10 Orang,Online-Only,Formal,Bersedia
ACC00188,Kios Mandiri,Tom,A,Brown,III,UD Makmur,Director,Ya,Ya,Tidak,Tidak,TikTok,Tidak Pernah,2022-Sekarang,Tidak,Tidak,Tidak,Micro,5-15 Juta,1-2 Orang,Pasar,Formal,Tidak Bersedia
ACC00189,UMKM Sejahtera,Ella,D,Johnson,III,Perorangan Utama,Owner,Tidak,Ya,Ya,Tidak,Instagram,Tidak Pernah,2015-2018,Ya,Tidak,Ya,Small,15-30 Juta,6-10 Orang,Toko,Formal,Tidak Bersedia
ACC00190,Usaha Mandiri,Bob,,Jones,Jr.,Perorangan Abadi,Director,Tidak,Tidak,Tidak,Ya,TikTok,Tidak Pernah,2015-2018,Tidak,Ya,Tidak,Micro,15-30 Juta,1-2 Orang,Online-Only,Informal,Bersedia
ACC00191,Warung Berkah,David,B,Martinez,Jr.,PT Sentosa,Manager,Tidak,Tidak,Tidak,Tidak,Facebook,Setiap Hari,2022-Sekarang,Ya,Tidak,Ya,Micro,15-30 Juta,1-2 Orang,Toko,Formal,Tidak Bersedia
ACC00192,UMKM Mandiri,Tom,C,Johnson,Sr.,CV Makmur,Director,Ya,Ya,Tidak,Tidak,TikTok,Tidak Pernah,2015-2018,Tidak,Tidak,Ya,Small,>30 Juta,3-5 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC00193,UMKM Maju,Charlie,,Jones,Sr.,UD Makmur,Director,Ya,Tidak,Ya,Tidak,Facebook,Beberapa Kali Seminggu,2019-2021,Tidak,Ya,Tidak,Small,5-15 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC00194,Usaha Berkah,Lucy,A,Williams,,CV Bersama,Owner,Ya,Ya,Ya,Ya,Facebook,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Tidak,Ya,Micro,>30 Juta,>10 Orang,Toko,Formal,Bersedia
ACC00195,UMKM Jaya,Tom,C,Johnson,,UD Abadi,Manager,Ya,Ya,Tidak,Tidak,Tidak Ada,Setiap Hari,2019-2021,Ya,Tidak,Ya,Medium,>30 Juta,3-5 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC00196,Toko Sejahtera,Bob,D,Garcia,Sr.,UD Makmur,President,Tidak,Ya,Tidak,Tidak,Tidak Ada,Beberapa Kali Sebulan,2022-Sekarang,Ya,Tidak,Ya,Small,5-15 Juta,1-2 Orang,Toko,Formal,Bersedia
ACC00197,Kios Mandiri,Jane,A,Jones,,Perorangan Makmur,Owner,Tidak,Tidak,Ya,Tidak,TikTok,Beberapa Kali Seminggu,2015-2018,Tidak,Tidak,Tidak,Micro,15-30 Juta,6-10 Orang,Online-Only,Informal,Bersedia
ACC00198,Usaha Maju,David,D,Jones,Sr.,UD Bersama,CEO,Ya,Ya,Ya,Ya,Tidak Ada,Setiap Hari,2022-Sekarang,Tidak,Ya,Tidak,Small,15-30 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC00199,UMKM Berkah,David,,Smith,,CV Abadi,CEO,Tidak,Ya,Ya,Ya,Instagram,Jarang,2019-2021,Ya,Ya,Ya,Small,>30 Juta,1-2 Orang,Toko,Informal,Tidak Bersedia
ACC00200,Kios Jaya,Eve,A,Martinez,,CV Utama,President,Tidak,Ya,Ya,Tidak,WhatsApp,Beberapa Kali Seminggu,Belum Mengadopsi,Tidak,Tidak,Tidak,Small,15-30 Juta,>10 Orang,Pasar,Informal,Bersedia
ACC00201,Usaha Mandiri,Tom,B,Miller,Jr.,PT Sentosa,President,Ya,Ya,Ya,Ya,TikTok,Jarang,<2015,Ya,Tidak,Ya,Micro,5-15 Juta,1-2 Orang,Rumah,Dalam Proses,Bersedia
ACC00202,Kios Maju,Lucy,C,Davis,,PT Abadi,CEO,Ya,Ya,Ya,Tidak,Tidak Ada,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Medium,<5 Juta,6-10 Orang,Online-Only,Informal,Tidak Bersedia
ACC00203,UMKM Jaya,Ella,D,Miller,Jr.,Perorangan Bersama,Manager,Tidak,Tidak,Tidak,Ya,Instagram,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Tidak,Medium,5-15 Juta,6-10 Orang,Pasar,Informal,Tidak Bersedia
ACC00204,UMKM Jaya,Tom,D,Williams,,UD Utama,Owner,Ya,Ya,Tidak,Tidak,WhatsApp,Jarang,2022-Sekarang,Ya,Tidak,Ya,Medium,15-30 Juta,3-5 Orang,Online-Only,Informal,Bersedia
ACC00205,Warung Mandiri,Charlie,D,Jones,III,PT Sentosa,Owner,Tidak,Tidak,Ya,Tidak,Instagram,Jarang,2022-Sekarang,Tidak,Tidak,Tidak,Small,<5 Juta,3-5 Orang,Online-Only,Formal,Tidak Bersedia
ACC00206,Usaha Berkah,David,,Williams,III,CV Abadi,CEO,Ya,Tidak,Tidak,Tidak,TikTok,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Tidak,Micro,5-15 Juta,>10 Orang,Pasar,Dalam Proses,Bersedia
ACC00207,Usaha Sejahtera,John,,Rodriguez,III,Perorangan Bersama,Owner,Tidak,Ya,Tidak,Ya,WhatsApp,Setiap Hari,Belum Mengadopsi,Ya,Tidak,Ya,Small,>30 Juta,6-10 Orang,Rumah,Dalam Proses,Bersedia
ACC00208,Toko Jaya,John,D,Garcia,,UD Sentosa,Manager,Ya,Ya,Tidak,Tidak,Tidak Ada,Beberapa Kali Sebulan,2019-2021,Tidak,Ya,Tidak,Small,5-15 Juta,3-5 Orang,Rumah,Informal,Tidak Bersedia
ACC00209,Kios Jaya,Charlie,B,Davis,III,CV Makmur,CEO,Ya,Ya,Ya,Ya,Facebook,Beberapa Kali Seminggu,<2015,Tidak,Ya,Ya,Small,>30 Juta,1-2 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC00210,Usaha Jaya,Ella,D,Jones,,UD Makmur,Owner,Ya,Ya,Ya,Ya,Tidak Ada,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Small,15-30 Juta,3-5 Orang,Pasar,Dalam Proses,Bersedia
